Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlpb,eduunmp,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icwhct,iorgact,isco08,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
dscroth,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0,0.0,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,1.8822427023329628e-06,3.5819507913950736e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,2.337036016993905e-06
dscrdk,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0,0.0,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,7.538651723726153e-06,4.464718346137424e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,2.5633498383816665e-06
eneffap,0.0,0.0,0.0,2.3552775571147546e-07,0.0,6.094927477440606e-07,8.688551165214749e-07,1.91353156037927e-06,0.0,1.8574414097385797e-06,0.0,8.807385131234012e-07,8.252135752288558e-07,0.0,0.0,1.187115629647447e-05,0.0,8.908702315049566e-07,0.0,0.0,0.0,2.6441134331174247e-06,2.2629808701840013e-07,0.0,9.193150463478906e-07,2.0950224153685364e-06,8.206217668540065e-06,2.897487559464388e-06,1.7799244724305373e-07,7.770090969778961e-06,0.0,0.0,1.5967547549943268e-07,6.898865448604412e-06,0.0,0.0,2.175332847646201e-06,0.0,3.061986677647223e-05,6.892510974669582e-08,3.474233250981353e-06,7.965252175593041e-08,1.446582008611379e-07,0.0126114360145794,0.0176939229029085,1.8404457261455269e-06,8.709931005057723e-07,0.0,1.750847589774954e-06,5.36345391851049e-07,3.305076518930297e-07,3.100625360621263e-07,0.0,0.0,1.4672938140160135e-06,1.5413413015643787e-05,3.534615052849843e-07,1.2654870953301365e-05,2.586977808222653e-05,0.0,0.0,0.0,0.0,4.846096752763477e-07,0.000475871126890543
crpdwk,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.423088148804432e-07,0.0,0.0,0.0,0.0,0.0,1.0726283142689894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158922182899901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004907135006961,0.0024713597408206,0.0,0.0,0.0,0.0,0.0,4.7044509061335544e-05
rfgfrpc,4.046638205857193e-06,9.874368818727018e-07,8.225226843651069e-07,4.123950388118861e-07,0.0,5.132052957897192e-06,6.639794647336419e-06,7.782581787178275e-07,0.0,1.3420257675855357e-06,5.251845231459242e-07,0.0,0.0,0.0,3.42716275426168e-06,4.053655009024701e-05,1.096418514761936e-05,0.0,2.22110688303987e-06,7.27794769531893e-07,9.723451667928486e-07,5.443272118560716e-07,0.0,0.0,1.3967855360058595e-06,7.117172073843824e-07,3.144597217475184e-05,3.97090985473821e-05,0.0,6.473026752831054e-06,0.0,2.6250366078402086e-06,7.247258816667036e-07,0.0,0.0,0.0,2.0923598807598167e-06,0.0,2.5117940320605885e-05,0.0,2.494067950620503e-06,9.131637036070553e-06,1.1323576708590734e-05,4.159914950464008e-06,,5.025801142690746e-05,4.237041611523007e-05,7.639818998640747e-07,3.334657099960209e-06,2.2670725643754858e-06,2.2992812414650505e-06,0.0,0.0,0.0,3.994910143647101e-06,6.386483320548783e-06,1.8886107056971424e-06,0.0029761287598199,0.0077234495940586,0.0,0.0,0.0,2.1302292199364485e-06,2.9856981356087475e-06,0.00017517052930501035
rdcenr,4.046638205857193e-06,9.874368818727018e-07,8.225226843651069e-07,4.123950388118861e-07,0.0,5.132052957897192e-06,6.639794647336419e-06,7.782581787178275e-07,0.0,1.3420257675855357e-06,5.251845231459242e-07,0.0,0.0,0.0,3.42716275426168e-06,4.053655009024701e-05,1.096418514761936e-05,0.0,2.22110688303987e-06,7.27794769531893e-07,9.723451667928486e-07,5.443272118560716e-07,0.0,0.0,1.3967855360058595e-06,7.117172073843824e-07,3.144597217475184e-05,3.97090985473821e-05,0.0,6.473026752831054e-06,0.0,2.6250366078402086e-06,7.247258816667036e-07,0.0,0.0,0.0,2.0923598807598167e-06,0.0,2.5117940320605885e-05,0.0,2.494067950620503e-06,9.131637036070553e-06,1.1323576708590734e-05,0.0,0.0,5.025801142690746e-05,4.237041611523007e-05,7.639818998640747e-07,3.334657099960209e-06,2.2670725643754858e-06,2.2992812414650505e-06,0.0,0.0,0.0,3.994910143647101e-06,6.386483320548783e-06,1.8886107056971424e-06,1.2654870953301365e-05,2.586977808222653e-05,0.0,0.0,0.0,2.1302292199364485e-06,2.9856981356087475e-06,5.789526975347135e-06
ccrdprs,1.144367918030483e-05,8.66445766863825e-07,5.88970888590072e-05,5.196382750221386e-06,,4.624763749405449e-06,7.023625528057002e-05,4.6987996881091465e-05,2.8009122034563983e-06,6.778007715110833e-05,1.9067940082454333e-06,2.900401566030838e-05,9.183197734811026e-07,3.052195642285588e-06,0.0,8.545979478937843e-06,8.791120324394704e-05,7.128035533744177e-07,0.0,2.308600590768636e-06,1.216831933014887e-06,7.765054519434184e-05,0.0,0.0,0.000103872926736,0.0001953074152536,1.317889912506607e-06,4.2453906176319246e-05,9.356259422786948e-06,1.620581616365909e-05,0.0,1.6032415031705518e-06,9.91986079889096e-06,8.938651883123719e-06,5.715876176291383e-06,1.8017904248776424e-06,3.651804472986161e-05,1.4214883524828044e-07,9.204437114451133e-05,8.96058743858157e-08,3.404950970202565e-05,3.972784484050334e-05,2.1353667223945536e-06,5.255919030697299e-07,3.2156299769363217e-06,3.689033311381884e-05,4.722811055446484e-05,0.0,3.598810857028676e-05,0.0001547447312503,1.9115955272154606e-06,1.002306942876431e-06,7.666726123884855e-06,2.2675278737453675e-06,3.7956366481496416e-06,5.021532146380912e-05,2.416891360039048e-06,4.832676312637479e-05,4.2673267762469006e-05,3.352696579304184e-06,2.343898732465478e-05,0.0,1.6034442271741066e-06,2.2686100367630157e-05,2.4971606157096734e-05
wrclmch,1.144367918030483e-05,8.66445766863825e-07,5.88970888590072e-05,5.196382750221386e-06,6.30840880315752e-06,4.624763749405449e-06,7.023625528057002e-05,4.6987996881091465e-05,2.8009122034563983e-06,6.778007715110833e-05,1.9067940082454333e-06,2.900401566030838e-05,9.183197734811026e-07,3.052195642285588e-06,0.0,8.545979478937843e-06,8.791120324394704e-05,7.128035533744177e-07,0.0,2.308600590768636e-06,1.216831933014887e-06,3.0041477319211404e-05,0.0,0.0,0.000103872926736,0.0001953074152536,1.317889912506607e-06,4.2453906176319246e-05,9.356259422786948e-06,1.620581616365909e-05,0.0,1.6032415031705518e-06,9.91986079889096e-06,8.938651883123719e-06,5.715876176291383e-06,1.8017904248776424e-06,3.651804472986161e-05,1.4214883524828044e-07,9.204437114451133e-05,8.96058743858157e-08,3.404950970202565e-05,3.972784484050334e-05,2.1353667223945536e-06,6.734669773196044e-06,3.2156299769363217e-06,3.689033311381884e-05,4.722811055446484e-05,0.0,3.110383523371856e-05,0.0001547447312503,1.9115955272154606e-06,1.002306942876431e-06,7.666726123884855e-06,2.2675278737453675e-06,3.7956366481496416e-06,5.021532146380912e-05,2.416891360039048e-06,4.832676312637479e-05,4.2673267762469006e-05,3.352696579304184e-06,2.343898732465478e-05,0.0,1.6034442271741066e-06,2.2686100367630157e-05,2.3956802083729366e-05
emplrel,0.0002203214722069,0.0001196772240871,1.9869117258790208e-05,6.15749399691298e-05,0.0,0.0061562793913276,0.2195217530534787,9.135900865294524e-05,0.0002057409485136,5.6069325646656025e-05,3.127314942450509e-05,5.1082341598932886e-05,4.277638360744496e-05,1.5283532505230973e-05,4.756635605466069e-05,,0.0003171652406162,0.0,3.305142671631316e-05,2.0010059816225678e-07,5.53340657107709e-06,0.0008000414218344,2.897386759473928e-05,0.0,0.0002292430747498,4.0047887686899455e-05,0.0012161659357908,0.0014538459075516,0.0003015394876982,0.0013067522649477,0.0,1.8228363241186352e-05,2.104124017115889e-06,0.0001227543923222,0.0,0.0011626260779814,0.002998818866378,4.808145825744447e-05,0.000358006535578,1.34488439447886e-07,0.1932797426785303,0.1480227854040006,9.818031624648233e-06,1.5840195593027078e-07,0.0002099928411688,0.0004552292736489,0.0002277467283909,1.0872895492387905e-06,0.0005031955113936,0.0003356002618758,0.0001409308447721,0.0002440862357843,0.0001495568741987,6.166906578195273e-05,0.0002631772818896,5.6975844876867634e-05,0.0001636582969782,0.0009381720296342,0.0030708418040304,0.0014865151000627,0.0005809936795796,0.0002373305236931,7.865047402767103e-05,0.0005304472431323,0.00933543336973783
wrkctra,0.0002203214722069,0.0001196772240871,1.9869117258790208e-05,6.15749399691298e-05,0.0,0.0061562793913276,0.2195217530534787,9.135900865294524e-05,0.0002057409485136,5.6069325646656025e-05,3.127314942450509e-05,5.1082341598932886e-05,4.277638360744496e-05,1.5283532505230973e-05,4.756635605466069e-05,0.0019448154781945,0.0003171652406162,0.2461044128340694,3.305142671631316e-05,0.2573350134814473,0.019554214144147,0.0008000414218344,2.897386759473928e-05,0.0,0.0002292430747498,4.0047887686899455e-05,0.0012161659357908,0.0014538459075516,0.0003015394876982,0.0013067522649477,0.0,1.8228363241186352e-05,2.104124017115889e-06,0.0001227543923222,0.0,0.0011626260779814,0.1893775770090852,4.808145825744447e-05,0.000358006535578,1.34488439447886e-07,0.1932797426785303,0.1480227854040006,0.0433668935729807,1.5840195593027078e-07,0.0002099928411688,0.2552416806496022,0.2250413455776609,0.0210442905720186,0.0005031955113936,0.0003356002618758,0.0001409308447721,0.0002440862357843,0.0001495568741987,6.166906578195273e-05,0.0002631772818896,0.3470121684038084,0.0001636582969782,0.0787398072902798,0.0022659505105301,0.0014865151000627,,0.0002373305236931,0.0151334371528145,0.0005304472431323,0.036220156213352575
estsz,0.0002203214722069,0.0001196772240871,1.9869117258790208e-05,6.15749399691298e-05,0.0,0.0061562793913276,0.2195217530534787,0.2492906205506442,0.0002057409485136,0.2650822957376255,3.127314942450509e-05,5.1082341598932886e-05,4.277638360744496e-05,1.5283532505230973e-05,4.756635605466069e-05,0.0019448154781945,,0.2461044128340694,3.305142671631316e-05,0.2573350134814473,0.019554214144147,0.0294208499969218,2.897386759473928e-05,0.0,0.2618346448797286,0.2681121074050912,0.0002812845903877,0.0014538459075516,0.0021241970238402,0.0013067522649477,0.0,1.8228363241186352e-05,2.104124017115889e-06,0.0001227543923222,0.0,0.0011626260779814,0.1893775770090852,1.395944208901447e-05,0.000358006535578,1.34488439447886e-07,0.1932797426785303,0.1480227854040006,0.0433668935729807,1.5840195593027078e-07,0.0002099928411688,0.2552416806496022,0.0002277467283909,0.0210442905720186,0.0255783458790831,0.2448295538401234,0.0001409308447721,0.0001186650602799,0.0001495568741987,6.166906578195273e-05,0.0002631772818896,0.3470121684038084,0.0001636582969782,0.0787398072902798,0.0022659505105301,0.000214341809269,0.0005809936795796,0.0002373305236931,0.0151334371528145,0.0229596594411899,0.05430632071007323
pdwrk,0.0016664721221429,5.373110718895511e-07,0.0170151981123362,0.0145297806731091,0.0064458820545063,0.2584497872655625,0.0135408889032171,0.0068398430473889,0.0228376878373929,0.0059712068603829,0.0097252086076828,0.0086767495046422,0.0038409064586285,0.0070144350378374,0.0074780103122871,0.0001062832079983,8.946977112184714e-05,0.2461044128340694,0.0004374141709582,0.2573350134814473,0.0715211780256646,0.2804151013058243,0.0096047206179984,0.0,0.0063520949716923,0.0058145832064667,0.0002812845903877,0.0001751752913317,0.0021241970238402,9.755478061571958e-06,5.831291676747078e-05,0.0080967776691094,0.0283852366546872,0.0212741902120142,2.8615317193758938e-06,0.0001907366758528,0.0049087826969231,1.395944208901447e-05,0.0244359041048279,0.0070477267112913,0.0095384429135531,0.0001984272656534,0.0433668935729807,1.871570516133038e-05,0.0031314068905556,0.0313193991191072,0.0271627040657762,0.0704395074636313,0.2707856566477902,0.0057213375709926,0.022778337421082,0.0001186650602799,1.352981340588794e-05,0.0001463229985764,0.0002763436113771,0.3470121684038084,1.417385919784514e-05,5.141619800351746e-06,0.0005927769704724,0.000214341809269,6.543172218296769e-05,0.008656964183604,0.1261254484938892,0.2488732696421786,0.04024051833632279
wkhtotp,0.0213292110017227,0.0222973667824121,0.0017185858989519,0.0022249648052591,0.0017506019698919,0.0005533014601573,0.0031808405484426,0.2492906205506442,0.0018718418853828,0.2650822957376255,1.646304383029951e-05,2.0653902106957304e-05,4.691689470414583e-07,0.0,0.0,0.0085604478805114,0.0072940658337796,0.2461044128340694,0.0097494551503432,0.2573350134814473,0.0874785399792862,0.0013269069853198,0.0134843419536377,0.0857679572975207,0.2618346448797286,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0363288544371461,0.0021463559271588,0.0141451402487891,0.0018563362835844,0.031410626387139,0.0133856564413591,0.0048810646155468,9.685845355100714e-07,1.615590167327235e-05,1.7509835859361216e-05,0.0018127171872245,0.0007827874589746,0.1596193651796913,0.025470437041339,0.0480842341904756,0.0130053697424903,0.0139479277867545,0.0261671102850605,0.0060328402864469,0.2448295538401234,1.5767416307753177e-05,0.0001563868886329,0.0008817045957057,2.120920269094709e-06,1.497749618267751e-05,0.0018847443951139,0.0005366953603379,0.0003169442815363,0.0206991866330711,3.2313693516386924e-05,6.635852745176169e-06,1.8657757085030783e-05,0.0123328211782442,0.0020186468606021,0.03915252011466333
chldhhe,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,,0.0265218349515337,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.0071089296249262,9.117491576101352e-05,0.0094667450506147,0.0874785399792862,0.0022464060243393,0.0,0.0,0.0365408585957801,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0009106950639129,4.584816264367623e-05,4.714708082690659e-06,0.0001833072438426,6.470487507644297e-06,0.0133856564413591,0.1593851962999453,9.685845355100714e-07,6.8550996406337e-05,5.130785268918081e-07,0.023000545300636,5.22228190310444e-05,1.2299061322877217e-05,1.168093788873663e-06,0.0430154587561072,0.0071209775419111,0.0026955283494933,0.0261671102850605,0.0017153453511729,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0027287779034658,0.0001992058358509,0.0005366953603379,0.0053255375428341,0.0206991866330711,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.024872955982699996
domicil,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.2195217530534787,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.012099800138997,0.0093246341300388,0.007595191041938,0.0874785399792862,0.0022464060243393,0.0,0.0,0.2618346448797286,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0105647664394548,4.584816264367623e-05,0.0093835626904528,0.0001833072438426,6.470487507644297e-06,0.3701717477451187,0.0219827973767925,9.685845355100714e-07,0.2581653432582737,5.130785268918081e-07,0.1932797426785303,0.0445044395059034,0.0119714380813508,1.168093788873663e-06,0.0916376318659131,0.0313193991191072,0.0271627040657762,0.0261671102850605,0.0017153453511729,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0150228869904532,0.0018847443951139,0.0005366953603379,1.699082567645521e-05,2.552363625858141e-05,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.044182970367627986
edulvlpb,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.0265218349515337,,0.0001091434698373,7.617324675974928e-05,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.0071089296249262,9.117491576101352e-05,0.0094667450506147,0.0874785399792862,0.0022464060243393,0.0,0.0,0.2618346448797286,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0009106950639129,4.584816264367623e-05,4.714708082690659e-06,0.0001833072438426,6.470487507644297e-06,0.0133856564413591,0.0219827973767925,9.685845355100714e-07,6.8550996406337e-05,5.130785268918081e-07,0.023000545300636,5.22228190310444e-05,1.2299061322877217e-05,1.168093788873663e-06,0.0430154587561072,0.0071209775419111,0.0026955283494933,0.0261671102850605,0.0017153453511729,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0027287779034658,0.0001992058358509,0.0005366953603379,0.0053255375428341,0.0206991866330711,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.018447128608272474
dngdkp,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.0265218349515337,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.0071089296249262,9.117491576101352e-05,0.0094667450506147,0.0874785399792862,0.0022464060243393,0.0,0.0,0.2618346448797286,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0009106950639129,4.584816264367623e-05,4.714708082690659e-06,0.0001833072438426,6.470487507644297e-06,0.0133856564413591,0.0219827973767925,9.685845355100714e-07,6.8550996406337e-05,5.130785268918081e-07,0.023000545300636,5.22228190310444e-05,1.2299061322877217e-05,1.168093788873663e-06,0.0430154587561072,0.0071209775419111,0.0026955283494933,0.0261671102850605,0.0017153453511729,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0027287779034658,0.0001992058358509,0.0005366953603379,0.0053255375428341,0.0206991866330711,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.02619477883379181
isco08p,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.0265218349515337,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.012099800138997,9.117491576101352e-05,0.007595191041938,0.0874785399792862,0.0706474296214969,0.0,0.0,0.2618346448797286,0.0,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0009106950639129,4.584816264367623e-05,0.0093835626904528,0.0001833072438426,6.470487507644297e-06,0.0133856564413591,0.0219827973767925,9.685845355100714e-07,0.2581653432582737,5.130785268918081e-07,0.023000545300636,0.0445044395059034,0.0119714380813508,1.168093788873663e-06,0.0916376318659131,0.0130053697424903,0.0139479277867545,0.0261671102850605,0.0663529445064501,0.2448295538401234,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0027287779034658,0.0018847443951139,0.0005366953603379,0.0053255375428341,0.0206991866330711,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0651443195752252,0.031225753842457772
